# PRIME INSTRUMENT FILE --- M12X---!! HEAD !!---M13B---;;;;;;;;;
number of headers ;19;;;;;;;;
operator;Jan Petter Maehlen;;;;;;;;
date;01.01.2016;;;;;;;;
instrument;bobby;;;;;;;;
schedule;galvanic;;;;;;;;
cell;ee002;;;;;;;;
geometry;half-cell;;;;;;;;
counter;Li-metal;;;;;;;;
material;si-based;;;;;;;;
mass;0.0012;;;;;;;;
# PRIME INSTRUMENT FILE ---L01---''LOG'' ---0000000-;;;;;;;;;
15;Started collecting auxilary data (saved to output.log);;;;;;;;
773;Problem encountered - reloading config;;;;;;;;
1111;R12;;;;;;;;
6588;R12;;;;;;;;
7712;Problem encountered - reloading config;;;;;;;;
78999;R0;;;;;;;;
# PRIME INSTRUMENT FILE ---268876-;;;;;;;;;
index;test_time;step_time;date_stamp;step;cycle;current;voltage;charge_capacity;discharge_Capacity
451;22234.44;18634.35;43374.67;2;1;0.00;3.27;0.00;0.00
452;22354.44;18754.35;43374.67;2;1;0.00;3.27;0.00;0.00
453;22474.44;18874.35;43374.67;2;1;0.00;3.27;0.00;0.00
454;22594.44;18994.35;43374.68;2;1;0.00;3.27;0.00;0.00
455;22714.45;19114.35;43374.68;2;1;0.00;3.27;0.00;0.00
456;22834.45;19234.36;43374.68;2;1;0.00;3.28;0.00;0.00
457;22954.45;19354.36;43374.68;2;1;0.00;3.28;0.00;0.00
458;23074.45;19474.36;43374.68;2;1;0.00;3.28;0.00;0.00
459;23194.45;19594.36;43374.68;2;1;0.00;3.28;0.00;0.00
460;23314.45;19714.36;43374.68;2;1;0.00;3.28;0.00;0.00
461;23434.46;19834.37;43374.69;2;1;0.00;3.28;0.00;0.00
462;23554.46;19954.37;43374.69;2;1;0.00;3.29;0.00;0.00
463;23674.46;20074.37;43374.69;2;1;0.00;3.29;0.00;0.00
681;23794.46;20194.37;43374.69;2;1;0.00;3.29;0.00;0.00
682;23914.46;20314.37;43374.69;2;1;0.00;3.29;0.00;0.00
683;24034.47;20434.37;43374.69;2;1;0.00;3.29;0.00;0.00
684;24154.47;20554.38;43374.69;2;1;0.00;3.29;0.00;0.00
685;24274.47;20674.38;43374.70;2;1;0.00;3.30;0.00;0.00
686;24394.47;20794.38;43374.70;2;1;0.00;3.30;0.00;0.00
687;24514.47;20914.38;43374.70;2;1;0.00;3.30;0.00;0.00
688;24634.47;21034.38;43374.70;2;1;0.00;3.30;0.00;0.00
689;24754.48;21154.38;43374.70;2;1;0.00;3.30;0.00;0.00
690;24874.48;21274.39;43374.70;2;1;0.00;3.30;0.00;0.00
691;24994.48;21394.39;43374.70;2;1;0.00;3.31;0.00;0.00
692;25114.48;21514.39;43374.70;2;1;0.00;3.31;0.00;0.00
693;25234.49;21634.39;43374.71;2;1;0.00;3.31;0.00;0.00
694;25354.48;21754.39;43374.71;2;1;0.00;3.31;0.00;0.00
695;25474.49;21874.40;43374.71;2;1;0.00;3.31;0.00;0.00
696;25594.49;21994.40;43374.71;2;1;0.00;3.31;0.00;0.00
697;25714.49;22114.40;43374.71;2;1;0.00;3.31;0.00;0.00
698;25834.49;22234.40;43374.71;2;1;0.00;3.31;0.00;0.00
699;25954.49;22354.40;43374.71;2;1;0.00;3.32;0.00;0.00
700;26074.49;22474.40;43374.72;2;1;0.00;3.32;0.00;0.00
701;26194.50;22594.40;43374.72;2;1;0.00;3.32;0.00;0.00
702;26314.50;22714.41;43374.72;2;1;0.00;3.32;0.00;0.00
703;26434.50;22834.41;43374.72;2;1;0.00;3.32;0.00;0.00
704;26554.50;22954.41;43374.72;2;1;0.00;3.32;0.00;0.00
705;26674.50;23074.41;43374.72;2;1;0.00;3.32;0.00;0.00
706;26794.50;23194.41;43374.72;2;1;0.00;3.32;0.00;0.00
707;26914.50;23314.41;43374.73;2;1;0.00;3.32;0.00;0.00
708;27034.50;23434.41;43374.73;2;1;0.00;3.32;0.00;0.00
709;27154.51;23554.42;43374.73;2;1;0.00;3.33;0.00;0.00
710;27274.51;23674.42;43374.73;2;1;0.00;3.33;0.00;0.00
711;27394.51;23794.42;43374.73;2;1;0.00;3.33;0.00;0.00
464;27514.51;23914.42;43374.73;2;1;0.00;3.33;0.00;0.00
465;27634.52;24034.42;43374.73;2;1;0.00;3.33;0.00;0.00
466;27754.52;24154.43;43374.74;2;1;0.00;3.33;0.00;0.00
467;27874.52;24274.43;43374.74;2;1;0.00;3.33;0.00;0.00
468;27994.52;24394.43;43374.74;2;1;0.00;3.33;0.00;0.00
469;28114.53;24514.43;43374.74;2;1;0.00;3.33;0.00;0.00
470;28234.52;24634.44;43374.74;2;1;0.00;3.33;0.00;0.00
471;28354.53;24754.44;43374.74;2;1;0.00;3.33;0.00;0.00
472;28474.53;24874.44;43374.74;2;1;0.00;3.34;0.00;0.00
473;28594.53;24994.44;43374.75;2;1;0.00;3.34;0.00;0.00
474;28714.53;25114.44;43374.75;2;1;0.00;3.34;0.00;0.00
475;28834.54;25234.44;43374.75;2;1;0.00;3.34;0.00;0.00
476;28954.54;25354.44;43374.75;2;1;0.00;3.34;0.00;0.00
477;29074.54;25474.45;43374.75;2;1;0.00;3.34;0.00;0.00
478;29194.54;25594.45;43374.75;2;1;0.00;3.34;0.00;0.00
479;29314.54;25714.45;43374.75;2;1;0.00;3.34;0.00;0.00
480;29434.55;25834.46;43374.75;2;1;0.00;3.34;0.00;0.00
481;29554.55;25954.46;43374.76;2;1;0.00;3.34;0.00;0.00
482;29674.55;26074.46;43374.76;2;1;0.00;3.34;0.00;0.00
483;29794.55;26194.46;43374.76;2;1;0.00;3.34;0.00;0.00
484;29914.55;26314.46;43374.76;2;1;0.00;3.34;0.00;0.00
485;30034.55;26434.46;43374.76;2;1;0.00;3.35;0.00;0.00
486;30154.56;26554.46;43374.76;2;1;0.00;3.35;0.00;0.00
487;30274.56;26674.47;43374.76;2;1;0.00;3.35;0.00;0.00
488;30394.56;26794.47;43374.77;2;1;0.00;3.35;0.00;0.00
489;30514.56;26914.47;43374.77;2;1;0.00;3.35;0.00;0.00
490;30634.56;27034.47;43374.77;2;1;0.00;3.35;0.00;0.00
491;30754.56;27154.47;43374.77;2;1;0.00;3.35;0.00;0.00
492;30874.56;27274.47;43374.77;2;1;0.00;3.35;0.00;0.00
493;30994.57;27394.47;43374.77;2;1;0.00;3.35;0.00;0.00
494;31114.57;27514.47;43374.77;2;1;0.00;3.35;0.00;0.00
712;31234.57;27634.48;43374.78;2;1;0.00;3.35;0.00;0.00
713;31354.57;27754.48;43374.78;2;1;0.00;3.35;0.00;0.00
714;31474.57;27874.48;43374.78;2;1;0.00;3.35;0.00;0.00
715;31594.58;27994.48;43374.78;2;1;0.00;3.35;0.00;0.00
716;31714.58;28114.49;43374.78;2;1;0.00;3.36;0.00;0.00
717;31834.58;28234.49;43374.78;2;1;0.00;3.36;0.00;0.00
718;31954.58;28354.49;43374.78;2;1;0.00;3.36;0.00;0.00
719;32074.59;28474.49;43374.79;2;1;0.00;3.36;0.00;0.00
720;32194.59;28594.50;43374.79;2;1;0.00;3.36;0.00;0.00
721;32314.59;28714.50;43374.79;2;1;0.00;3.36;0.00;0.00
722;32434.59;28834.50;43374.79;2;1;0.00;3.36;0.00;0.00
723;32554.60;28954.50;43374.79;2;1;0.00;3.36;0.00;0.00
724;32674.60;29074.51;43374.79;2;1;0.00;3.36;0.00;0.00
725;32794.60;29194.51;43374.79;2;1;0.00;3.36;0.00;0.00
726;32914.60;29314.51;43374.80;2;1;0.00;3.36;0.00;0.00
727;33034.60;29434.51;43374.80;2;1;0.00;3.36;0.00;0.00
728;33154.61;29554.51;43374.80;2;1;0.00;3.36;0.00;0.00
729;33274.61;29674.51;43374.80;2;1;0.00;3.36;0.00;0.00
730;33394.61;29794.51;43374.80;2;1;0.00;3.36;0.00;0.00
731;33514.61;29914.52;43374.80;2;1;0.00;3.37;0.00;0.00
732;33634.61;30034.52;43374.80;2;1;0.00;3.37;0.00;0.00
733;33754.61;30154.52;43374.80;2;1;0.00;3.37;0.00;0.00
734;33874.61;30274.52;43374.81;2;1;0.00;3.37;0.00;0.00
735;33994.61;30394.52;43374.81;2;1;0.00;3.37;0.00;0.00
736;34114.61;30514.52;43374.81;2;1;0.00;3.37;0.00;0.00
737;34234.61;30634.52;43374.81;2;1;0.00;3.37;0.00;0.00
738;34354.62;30754.52;43374.81;2;1;0.00;3.37;0.00;0.00
739;34474.62;30874.53;43374.81;2;1;0.00;3.37;0.00;0.00
740;34594.62;30994.53;43374.81;2;1;0.00;3.37;0.00;0.00
741;34714.62;31114.52;43374.82;2;1;0.00;3.37;0.00;0.00
742;34834.62;31234.53;43374.82;2;1;0.00;3.37;0.00;0.00
495;34954.62;31354.53;43374.82;2;1;0.00;3.38;0.00;0.00
496;35074.63;31474.53;43374.82;2;1;0.00;3.38;0.00;0.00
497;35194.63;31594.53;43374.82;2;1;0.00;3.38;0.00;0.00
498;35314.63;31714.54;43374.82;2;1;0.00;3.38;0.00;0.00
499;35434.63;31834.54;43374.82;2;1;0.00;3.38;0.00;0.00
500;35554.63;31954.54;43374.83;2;1;0.00;3.38;0.00;0.00
501;35674.63;32074.54;43374.83;2;1;0.00;3.38;0.00;0.00
502;35794.63;32194.54;43374.83;2;1;0.00;3.38;0.00;0.00
503;35914.64;32314.54;43374.83;2;1;0.00;3.38;0.00;0.00
504;36034.64;32434.55;43374.83;2;1;0.00;3.38;0.00;0.00
505;36154.64;32554.55;43374.83;2;1;0.00;3.39;0.00;0.00
506;36274.64;32674.55;43374.83;2;1;0.00;3.39;0.00;0.00
507;36394.64;32794.55;43374.84;2;1;0.00;3.39;0.00;0.00
508;36514.64;32914.55;43374.84;2;1;0.00;3.39;0.00;0.00
509;36634.64;33034.56;43374.84;2;1;0.00;3.39;0.00;0.00
510;36754.65;33154.56;43374.84;2;1;0.00;3.39;0.00;0.00
511;36874.65;33274.56;43374.84;2;1;0.00;3.39;0.00;0.00
512;36994.65;33394.56;43374.84;2;1;0.00;3.40;0.00;0.00
513;37114.65;33514.56;43374.84;2;1;0.00;3.40;0.00;0.00
514;37234.66;33634.57;43374.85;2;1;0.00;3.40;0.00;0.00
515;37328.69;33728.60;43374.85;2;1;0.00;3.40;0.00;0.00
516;37329.36;0.56;43374.85;3;1;0.00;3.40;0.00;0.00
517;37336.08;11475.00;43374.85;4;1;0.00;3.39;0.00;0.00
518;37347.01;17.59;43374.85;4;1;0.00;3.39;0.00;0.00
519;37361.65;32.23;43374.85;4;1;0.00;3.38;0.00;0.00
520;37380.33;50.91;43374.85;4;1;0.00;3.38;0.00;0.00
521;37404.23;74.81;43374.85;4;1;0.00;3.37;0.00;0.00
522;37435.36;105.94;43374.85;4;1;0.00;3.37;0.00;0.00
523;37476.29;146.87;43374.85;4;1;0.00;3.36;0.00;0.00
524;37529.69;200.27;43374.85;4;1;0.00;3.36;0.00;0.00
525;37589.70;260.28;43374.85;4;1;0.00;3.35;0.00;0.00
743;37649.69;320.28;43374.85;4;1;0.00;3.35;0.00;0.00
744;37709.70;380.28;43374.85;4;1;0.00;3.35;0.00;0.00
745;37769.70;440.28;43374.85;4;1;0.00;3.34;0.00;0.00
746;37829.70;500.28;43374.85;4;1;0.00;3.34;0.00;0.00
747;37889.70;560.28;43374.85;4;1;0.00;3.34;0.00;0.00
748;37949.70;620.29;43374.85;4;1;0.00;3.34;0.00;0.00
749;38009.71;680.29;43374.85;4;1;0.00;3.34;0.00;0.00
750;38069.71;740.29;43374.85;4;1;0.00;3.33;0.00;0.00
751;38129.71;800.29;43374.86;4;1;0.00;3.33;0.00;0.00
752;38189.71;860.29;43374.86;4;1;0.00;3.33;0.00;0.00
753;38249.71;920.29;43374.86;4;1;0.00;3.33;0.00;0.00
754;38309.72;980.30;43374.86;4;1;0.00;3.33;0.00;0.00
755;38369.71;1040.30;43374.86;4;1;0.00;3.33;0.00;0.00
756;38429.72;1100.30;43374.86;4;1;0.00;3.33;0.00;0.00
757;38489.72;1160.30;43374.86;4;1;0.00;3.33;0.00;0.00
758;38549.72;1220.30;43374.86;4;1;0.00;3.33;0.00;0.00
759;38609.72;1280.30;43374.86;4;1;0.00;3.33;0.00;0.00
760;38669.72;1340.31;43374.86;4;1;0.00;3.33;0.00;0.00
761;38729.73;1400.31;43374.86;4;1;0.00;3.32;0.00;0.00
762;38789.73;1460.31;43374.86;4;1;0.00;3.32;0.00;0.00
763;38849.73;1520.31;43374.86;4;1;0.00;3.32;0.00;0.00
764;38909.73;1580.31;43374.86;4;1;0.00;3.32;0.00;0.00
765;38969.73;1640.32;43374.87;4;1;0.00;3.32;0.00;0.00
766;39029.74;1700.32;43374.87;4;1;0.00;3.32;0.00;0.00
767;39089.74;1760.32;43374.87;4;1;0.00;3.32;0.00;0.00
768;39129.42;1800.00;43374.87;4;1;0.00;3.32;0.00;0.00
769;39138.52;9.01;43374.87;5;1;0.00;3.31;0.00;0.00
770;39155.37;25.86;43374.87;5;1;0.00;3.30;0.00;0.00
771;39177.54;48.03;43374.87;5;1;0.00;3.29;0.00;0.00
772;39207.06;77.55;43374.87;5;1;0.00;3.28;0.00;0.00
773;39248.30;118.79;43374.87;5;1;0.00;3.27;0.00;0.00
526;39307.61;178.10;43374.87;5;1;0.00;3.26;0.00;0.00
527;39392.14;262.63;43374.87;5;1;0.00;3.25;0.00;0.00
528;39503.10;373.59;43374.87;5;1;0.00;3.24;0.00;0.00
529;39623.11;493.59;43374.87;5;1;0.00;3.23;0.00;0.00
530;39743.11;613.60;43374.87;5;1;0.00;3.22;0.00;0.00
531;39863.10;733.60;43374.88;5;1;0.00;3.22;0.00;0.00
532;39983.11;853.60;43374.88;5;1;0.00;3.21;0.00;0.00
533;40103.11;973.60;43374.88;5;1;0.00;3.21;0.00;0.00
534;40223.11;1093.60;43374.88;5;1;0.00;3.21;0.00;0.00
535;40343.12;1213.61;43374.88;5;1;0.00;3.20;0.00;0.00
536;40463.12;1333.61;43374.88;5;1;0.00;3.20;0.00;0.00
537;40583.12;1453.61;43374.88;5;1;0.00;3.20;0.00;0.00
538;40703.12;1573.61;43374.89;5;1;0.00;3.19;0.00;0.00
539;40823.12;1693.61;43374.89;5;1;0.00;3.19;0.00;0.00
540;40943.12;1813.61;43374.89;5;1;0.00;3.19;0.00;0.00
541;41063.12;1933.61;43374.89;5;1;0.00;3.19;0.00;0.00
542;41183.13;2053.62;43374.89;5;1;0.00;3.19;0.00;0.00
543;41303.13;2173.62;43374.89;5;1;0.00;3.18;0.00;0.00
544;41423.13;2293.62;43374.89;5;1;0.00;3.18;0.00;0.00
545;41543.13;2413.62;43374.89;5;1;0.00;3.18;0.00;0.00
546;41663.13;2533.62;43374.90;5;1;0.00;3.18;0.00;0.00
547;41783.13;2653.62;43374.90;5;1;0.00;3.18;0.00;0.00
548;41903.14;2773.63;43374.90;5;1;0.00;3.17;0.00;0.00
549;42023.14;2893.63;43374.90;5;1;0.00;3.17;0.00;0.00
550;42143.14;3013.63;43374.90;5;1;0.00;3.17;0.00;0.00
551;42263.14;3133.63;43374.90;5;1;0.00;3.17;0.00;0.00
552;42383.14;3253.63;43374.90;5;1;0.00;3.17;0.00;0.00
553;42503.14;3373.63;43374.91;5;1;0.00;3.17;0.00;0.00
554;42623.14;3493.64;43374.91;5;1;0.00;3.17;0.00;0.00
555;42743.15;3613.64;43374.91;5;1;0.00;3.16;0.00;0.00
556;42863.15;3733.64;43374.91;5;1;0.00;3.16;0.00;0.00
774;42983.15;3853.64;43374.91;5;1;0.00;3.16;0.00;0.00
775;43103.15;3973.64;43374.91;5;1;0.00;3.16;0.00;0.00
776;43223.15;4093.64;43374.91;5;1;0.00;3.16;0.00;0.00
777;43343.16;4213.65;43374.92;5;1;0.00;3.16;0.00;0.00
778;43463.16;4333.65;43374.92;5;1;0.00;3.16;0.00;0.00
779;43583.16;4453.65;43374.92;5;1;0.00;3.15;0.00;0.00
780;43703.16;4573.65;43374.92;5;1;0.00;3.15;0.00;0.00
781;43823.17;4693.66;43374.92;5;1;0.00;3.15;0.00;0.00
782;43943.17;4813.66;43374.92;5;1;0.00;3.15;0.00;0.00
783;44063.16;4933.66;43374.92;5;1;0.00;3.15;0.00;0.00
784;44183.17;5053.66;43374.93;5;1;0.00;3.15;0.00;0.00
785;44303.17;5173.66;43374.93;5;1;0.00;3.15;0.00;0.00
786;44423.17;5293.66;43374.93;5;1;0.00;3.14;0.00;0.00
787;44543.18;5413.67;43374.93;5;1;0.00;3.14;0.00;0.00
788;44663.18;5533.67;43374.93;5;1;0.00;3.14;0.00;0.00
789;44783.18;5653.67;43374.93;5;1;0.00;3.14;0.00;0.00
790;44903.18;5773.67;43374.93;5;1;0.00;3.14;0.00;0.00
791;45023.18;5893.67;43374.94;5;1;0.00;3.14;0.00;0.00
792;45143.18;6013.67;43374.94;5;1;0.00;3.14;0.00;0.00
793;45263.18;6133.67;43374.94;5;1;0.00;3.14;0.00;0.00
794;45383.19;6253.68;43374.94;5;1;0.00;3.13;0.00;0.00
795;45503.19;6373.68;43374.94;5;1;0.00;3.13;0.00;0.00
796;45623.19;6493.68;43374.94;5;1;0.00;3.13;0.00;0.00
797;45743.19;6613.68;43374.94;5;1;0.00;3.13;0.00;0.00
798;45863.19;6733.68;43374.94;5;1;0.00;3.13;0.00;0.00
799;45983.20;6853.68;43374.95;5;1;0.00;3.13;0.00;0.00
800;46103.20;6973.69;43374.95;5;1;0.00;3.13;0.00;0.00
801;46223.20;7093.69;43374.95;5;1;0.00;3.12;0.00;0.00
802;46343.20;7213.69;43374.95;5;1;0.00;3.12;0.00;0.00
803;46463.20;7333.69;43374.95;5;1;0.00;3.12;0.00;0.00
804;46583.21;7453.70;43374.95;5;1;0.00;3.12;0.00;0.00
557;46703.21;7573.70;43374.95;5;1;0.00;3.12;0.00;0.00
558;46823.21;7693.70;43374.96;5;1;0.00;3.12;0.00;0.00
559;46943.21;7813.70;43374.96;5;1;0.00;3.12;0.00;0.00
560;47063.21;7933.70;43374.96;5;1;0.00;3.11;0.00;0.00
561;47183.21;8053.70;43374.96;5;1;0.00;3.11;0.00;0.00
562;47303.21;8173.70;43374.96;5;1;0.00;3.11;0.00;0.00
563;47423.21;8293.71;43374.96;5;1;0.00;3.11;0.00;0.00
564;47543.21;8413.71;43374.96;5;1;0.00;3.11;0.00;0.00
565;47663.21;8533.71;43374.97;5;1;0.00;3.11;0.00;0.00
566;47783.22;8653.71;43374.97;5;1;0.00;3.11;0.00;0.00
567;47903.22;8773.71;43374.97;5;1;0.00;3.10;0.00;0.00
568;48023.22;8893.71;43374.97;5;1;0.00;3.10;0.00;0.00
569;48143.22;9013.71;43374.97;5;1;0.00;3.10;0.00;0.00
570;48263.22;9133.71;43374.97;5;1;0.00;3.10;0.00;0.00
571;48383.22;9253.71;43374.97;5;1;0.00;3.10;0.00;0.00
572;48503.22;9373.71;43374.98;5;1;0.00;3.10;0.00;0.00
573;48623.23;9493.72;43374.98;5;1;0.00;3.09;0.00;0.00
574;48743.23;9613.72;43374.98;5;1;0.00;3.09;0.00;0.00
575;48863.23;9733.72;43374.98;5;1;0.00;3.09;0.00;0.00
576;48983.23;9853.72;43374.98;5;1;0.00;3.09;0.00;0.00
577;49103.23;9973.72;43374.98;5;1;0.00;3.09;0.00;0.00
578;49223.23;10093.72;43374.98;5;1;0.00;3.08;0.00;0.00
579;49343.23;10213.72;43374.99;5;1;0.00;3.08;0.00;0.00
580;49463.23;10333.72;43374.99;5;1;0.00;3.08;0.00;0.00
581;49583.24;10453.73;43374.99;5;1;0.00;3.08;0.00;0.00
582;49703.24;10573.73;43374.99;5;1;0.00;3.08;0.00;0.00
583;49823.24;10693.73;43374.99;5;1;0.00;3.08;0.00;0.00
584;49943.24;10813.73;43374.99;5;1;0.00;3.07;0.00;0.00
585;50063.24;10933.73;43374.99;5;1;0.00;3.07;0.00;0.00
586;50183.25;11053.74;43374.99;5;1;0.00;3.07;0.00;0.00
587;50303.25;11173.74;43375.00;5;1;0.00;3.07;0.00;0.00
278;50423.25;11293.74;43375.00;5;1;0.00;3.07;0.00;0.00
279;50543.26;11413.74;43375.00;5;1;0.00;3.06;0.00;0.00
280;50663.26;11533.75;43375.00;5;1;0.00;3.06;0.00;0.00
281;50783.26;11653.75;43375.00;5;1;0.00;3.06;0.00;0.00
282;50903.26;11773.75;43375.00;5;1;0.00;3.06;0.00;0.00
283;51023.26;11893.75;43375.00;5;1;0.00;3.05;0.00;0.00
284;51143.26;12013.75;43375.01;5;1;0.00;3.05;0.00;0.00
285;51263.26;12133.75;43375.01;5;1;0.00;3.05;0.00;0.00
286;51383.27;12253.76;43375.01;5;1;0.00;3.05;0.00;0.00
287;51503.26;12373.76;43375.01;5;1;0.00;3.04;0.00;0.00
288;51623.27;12493.76;43375.01;5;1;0.00;3.04;0.00;0.00
289;51743.27;12613.76;43375.01;5;1;0.00;3.04;0.00;0.00
290;51863.27;12733.76;43375.01;5;1;0.00;3.04;0.00;0.00
291;51983.28;12853.77;43375.02;5;1;0.00;3.04;0.00;0.00
292;52103.28;12973.77;43375.02;5;1;0.00;3.03;0.00;0.00
293;52223.28;13093.77;43375.02;5;1;0.00;3.03;0.00;0.00
294;52343.28;13213.77;43375.02;5;1;0.00;3.03;0.00;0.00
295;52463.28;13333.77;43375.02;5;1;0.00;3.03;0.00;0.00
296;52583.28;13453.77;43375.02;5;1;0.00;3.02;0.00;0.00
297;52703.28;13573.77;43375.02;5;1;0.00;3.02;0.00;0.00
298;52823.28;13693.77;43375.03;5;1;0.00;3.02;0.00;0.00
299;52943.29;13813.77;43375.03;5;1;0.00;3.02;0.00;0.00
300;53063.29;13933.78;43375.03;5;1;0.00;3.01;0.00;0.00
301;53183.29;14053.78;43375.03;5;1;0.00;3.01;0.00;0.00
302;53303.29;14173.78;43375.03;5;1;0.00;3.01;0.00;0.00
303;53423.29;14293.78;43375.03;5;1;0.00;3.01;0.00;0.00
304;53543.29;14413.78;43375.03;5;1;0.00;3.01;0.00;0.00
305;53663.29;14533.78;43375.04;5;1;0.00;3.00;0.00;0.00
306;53783.30;14653.79;43375.04;5;1;0.00;3.00;0.00;0.00
307;53903.30;14773.79;43375.04;5;1;0.00;3.00;0.00;0.00
308;54023.29;14893.79;43375.04;5;1;0.00;3.00;0.00;0.00
309;54143.30;15013.79;43375.04;5;1;0.00;2.99;0.00;0.00
310;54263.30;15133.79;43375.04;5;1;0.00;2.99;0.00;0.00
311;54383.30;15253.79;43375.04;5;1;0.00;2.99;0.00;0.00
312;54503.31;15373.79;43375.04;5;1;0.00;2.99;0.00;0.00
313;54623.31;15493.80;43375.05;5;1;0.00;2.99;0.00;0.00
314;54743.31;15613.80;43375.05;5;1;0.00;2.98;0.00;0.00
315;54863.31;15733.80;43375.05;5;1;0.00;2.98;0.00;0.00
316;54983.31;15853.80;43375.05;5;1;0.00;2.98;0.00;0.00
317;55103.32;15973.81;43375.05;5;1;0.00;2.98;0.00;0.00
318;55223.32;16093.81;43375.05;5;1;0.00;2.98;0.00;0.00
319;55343.32;16213.81;43375.05;5;1;0.00;2.97;0.00;0.00
320;55463.32;16333.81;43375.06;5;1;0.00;2.97;0.00;0.00
321;55583.32;16453.81;43375.06;5;1;0.00;2.97;0.00;0.00
322;55703.32;16573.81;43375.06;5;1;0.00;2.97;0.00;0.00
323;55823.32;16693.81;43375.06;5;1;0.00;2.97;0.00;0.00
324;55943.32;16813.81;43375.06;5;1;0.00;2.96;0.00;0.00
325;56063.32;16933.81;43375.06;5;1;0.00;2.96;0.00;0.00
326;56183.33;17053.82;43375.06;5;1;0.00;2.96;0.00;0.00
327;56303.33;17173.82;43375.07;5;1;0.00;2.96;0.00;0.00
328;56423.33;17293.82;43375.07;5;1;0.00;2.96;0.00;0.00
329;56543.33;17413.82;43375.07;5;1;0.00;2.96;0.00;0.00
330;56663.33;17533.82;43375.07;5;1;0.00;2.95;0.00;0.00
331;56783.33;17653.82;43375.07;5;1;0.00;2.95;0.00;0.00
332;56903.34;17773.83;43375.07;5;1;0.00;2.95;0.00;0.00
333;57023.34;17893.83;43375.07;5;1;0.00;2.95;0.00;0.00
334;57143.34;18013.83;43375.08;5;1;0.00;2.95;0.00;0.00
335;57263.35;18133.83;43375.08;5;1;0.00;2.95;0.00;0.00
336;57383.34;18253.83;43375.08;5;1;0.00;2.94;0.00;0.00
337;57503.34;18373.84;43375.08;5;1;0.00;2.94;0.00;0.00
338;57623.34;18493.84;43375.08;5;1;0.00;2.94;0.00;0.00
339;57743.35;18613.84;43375.08;5;1;0.00;2.94;0.00;0.00
588;57863.35;18733.84;43375.08;5;1;0.00;2.94;0.00;0.00
589;57983.35;18853.84;43375.09;5;1;0.00;2.94;0.00;0.00
590;58103.35;18973.84;43375.09;5;1;0.00;2.93;0.00;0.00
591;58223.35;19093.84;43375.09;5;1;0.00;2.93;0.00;0.00
592;58343.35;19213.85;43375.09;5;1;0.00;2.93;0.00;0.00
593;58463.36;19333.85;43375.09;5;1;0.00;2.93;0.00;0.00
594;58583.36;19453.85;43375.09;5;1;0.00;2.93;0.00;0.00
595;58703.36;19573.85;43375.09;5;1;0.00;2.93;0.00;0.00
596;58823.36;19693.85;43375.09;5;1;0.00;2.92;0.00;0.00
597;58943.37;19813.86;43375.10;5;1;0.00;2.92;0.00;0.00
598;59063.37;19933.86;43375.10;5;1;0.00;2.92;0.00;0.00
599;59183.37;20053.86;43375.10;5;1;0.00;2.92;0.00;0.00
600;59303.37;20173.86;43375.10;5;1;0.00;2.92;0.00;0.00
601;59423.37;20293.86;43375.10;5;1;0.00;2.92;0.00;0.00
602;59543.37;20413.86;43375.10;5;1;0.00;2.91;0.00;0.00
603;59663.37;20533.86;43375.10;5;1;0.00;2.91;0.00;0.00
604;59783.37;20653.86;43375.11;5;1;0.00;2.91;0.00;0.00
605;59903.37;20773.86;43375.11;5;1;0.00;2.91;0.00;0.00
606;60023.37;20893.87;43375.11;5;1;0.00;2.91;0.00;0.00
607;60143.37;21013.86;43375.11;5;1;0.00;2.91;0.00;0.00
608;60263.38;21133.87;43375.11;5;1;0.00;2.90;0.00;0.00
609;60383.38;21253.87;43375.11;5;1;0.00;2.90;0.00;0.00
610;60503.38;21373.87;43375.11;5;1;0.00;2.90;0.00;0.00
611;60623.38;21493.87;43375.12;5;1;0.00;2.90;0.00;0.00
612;60743.38;21613.88;43375.12;5;1;0.00;2.90;0.00;0.00
613;60863.39;21733.88;43375.12;5;1;0.00;2.89;0.00;0.00
614;60983.39;21853.88;43375.12;5;1;0.00;2.89;0.00;0.00
615;61103.39;21973.88;43375.12;5;1;0.00;2.89;0.00;0.00
616;61223.39;22093.88;43375.12;5;1;0.00;2.89;0.00;0.00
617;61343.40;22213.88;43375.12;5;1;0.00;2.88;0.00;0.00
618;61463.40;22333.88;43375.13;5;1;0.00;2.88;0.00;0.00
805;61583.39;22453.88;43375.13;5;1;0.00;2.88;0.00;0.00
806;61703.40;22573.89;43375.13;5;1;0.00;2.88;0.00;0.00
807;61823.40;22693.89;43375.13;5;1;0.00;2.87;0.00;0.00
808;61943.40;22813.89;43375.13;5;1;0.00;2.87;0.00;0.00
809;62063.40;22933.89;43375.13;5;1;0.00;2.87;0.00;0.00
810;62183.40;23053.89;43375.13;5;1;0.00;2.86;0.00;0.00
811;62303.40;23173.89;43375.14;5;1;0.00;2.86;0.00;0.00
812;62423.40;23293.89;43375.14;5;1;0.00;2.86;0.00;0.00
813;62543.40;23413.90;43375.14;5;1;0.00;2.85;0.00;0.00
814;62663.41;23533.90;43375.14;5;1;0.00;2.85;0.00;0.00
815;62783.41;23653.90;43375.14;5;1;0.00;2.85;0.00;0.00
816;62903.41;23773.90;43375.14;5;1;0.00;2.84;0.00;0.00
817;63023.41;23893.90;43375.14;5;1;0.00;2.84;0.00;0.00
