Test_ID;Data_Point;Test_Time;Step_Time;DateTime;Step_Index;Cycle_Index;Is_FC_Data;Current;Voltage;Charge_Capacity;Discharge_Capacity;Charge_Energy;Discharge_Energy;dV/dt;Internal_Resistance;AC_Impedance;ACI_Phase_Angle
1;4495;435976,5039;13015,92937;42592,72427;13;6;0;0,00030518;0,5117635;0,001104225;0,001470715;0,000396542;0,000306424;6,15835E-05;44,34343;0;0
1;4496;436096,5152;13135,94066;42592,72566;13;6;0;0,000305533;0,5151505;0,001114406;0,001470715;0,000401771;0,000306424;0;44,34343;0;0
1;4497;436216,5217;13255,94718;42592,72705;13;6;0;0,00030518;0,5182296;0,001124586;0,001470715;0,000407032;0,000306424;-6,15835E-05;44,34343;0;0
1;4498;436336,532;13375,95739;42592,72844;13;6;0;0,00030518;0,5219246;0,001134767;0,001470715;0,000412327;0,000306424;6,15835E-05;44,34343;0;0
1;4499;436456,5373;13495,96277;42592,72983;13;6;0;0,000305886;0,5256195;0,001144947;0,001470715;0,000417658;0,000306424;6,15835E-05;44,34343;0;0
1;4500;436576,5377;13615,96318;42592,73122;13;6;0;0,000305533;0,5290066;0,001155127;0,001470715;0,000423027;0,000306424;0;44,34343;0;0
1;4501;436696,542;13735,96745;42592,7326;13;6;0;0,000305533;0,5330095;0,001165308;0,001470715;0,000428434;0,000306424;0;44,34343;0;0
1;4502;436816,5444;13855,96987;42592,73399;13;6;0;0,000305533;0,5367044;0,001175488;0,001470715;0,000433881;0,000306424;-6,15835E-05;44,34343;0;0
1;4503;436936,545;13975,97042;42592,73538;13;6;0;0,00030518;0,5413231;0,001185668;0,001470715;0,00043937;0,000306424;6,15716E-05;44,34343;0;0
1;4504;437056,5532;14095,9786;42592,73677;13;6;0;0,000304826;0,5456339;0,001195849;0,001470715;0,000444903;0,000306424;6,15835E-05;44,34343;0;0
1;4505;437176,5635;14215,98899;42592,73816;13;6;0;0,000305533;0,5502526;0,00120603;0,001470715;0,000450483;0,000306424;0;44,34343;0;0
1;4506;437296,564;14335,98939;42592,73955;13;6;0;0,00030518;0,5548713;0,00121621;0,001470715;0,000456109;0,000306424;0;44,34343;0;0
1;4507;437410,2392;14449,66461;42592,74087;13;6;0;0,000305533;0,5601058;0,001225853;0,001470715;0,000461482;0,000306424;0,000123167;44,34343;0;0
1;4508;437530,2406;14569,66602;42592,74226;13;6;0;0,000305533;0,5644166;0,001236033;0,001470715;0,000467204;0,000306424;6,15835E-05;44,34343;0;0
1;4509;437634,5179;14673,94338;42592,74346;13;6;0;0,000305533;0,5696511;0,001244879;0,001470715;0,000472218;0,000306424;0,000123155;44,34343;0;0
1;4510;437750,3441;14789,76956;42592,7448;13;6;0;0,000305886;0,5748856;0,001254705;0,001470715;0,000477835;0,000306424;0,000123167;44,34343;0;0
1;4511;437866,3045;14905,72991;42592,74615;13;6;0;0,000305533;0,5801201;0,001264543;0,001470715;0,000483513;0,000306424;6,15835E-05;44,34343;0;0
1;4512;437973,0237;15012,44913;42592,74738;13;6;0;0,000305533;0,5853547;0,001273596;0,001470715;0,000488785;0,000306424;6,15835E-05;44,34343;0;0
1;4513;438075,3069;15114,73229;42592,74856;13;6;0;0,000305533;0,5905892;0,001282274;0,001470715;0,000493884;0,000306424;0,000123167;44,34343;0;0
1;4514;438177,3831;15216,80852;42592,74975;13;6;0;0,000305533;0,5958237;0,001290933;0,001470715;0,000499017;0,000306424;0,000123167;44,34343;0;0
1;4515;438272,3832;15311,80861;42592,75084;13;6;0;0,000305533;0,6010582;0,001298993;0,001470715;0,000503837;0,000306424;0,000123167;44,34343;0;0
1;4516;438364,8641;15404,28952;42592,75192;13;6;0;0,000305533;0,6062927;0,001306839;0,001470715;0,00050857;0,000306424;0,000123155;44,34343;0;0
1;4517;438456,5813;15496,00672;42592,75297;13;6;0;0,000305533;0,6115273;0,00131462;0,001470715;0,000513305;0,000306424;0,000123167;44,34343;0;0
1;4518;438547,0043;15586,42973;42592,75403;13;6;0;0,00030518;0,6167618;0,001322291;0,001470715;0,000518013;0,000306424;0,000123167;44,34343;0;0
1;4519;438632,8461;15672,27149;42592,75502;13;6;0;0,000305886;0,6219963;0,001329574;0,001470715;0,000522521;0,000306424;0,000184739;44,34343;0;0
1;4520;438715,723;15755,14849;42592,75598;13;6;0;0,000305533;0,6272308;0,001336606;0,001470715;0,00052691;0,000306424;0,000123167;44,34343;0;0
1;4521;438798,167;15837,59244;42592,75693;13;6;0;0,000305533;0,6324654;0,0013436;0,001470715;0,000531312;0,000306424;0,000123167;44,34343;0;0
1;4522;438874,32;15913,74548;42592,75781;13;6;0;0,000305533;0,6376999;0,001350061;0,001470715;0,000535412;0,000306424;0,000123167;44,34343;0;0
1;4523;438949,7238;15989,14923;42592,75869;13;6;0;0,000305533;0,6429344;0,001356457;0,001470715;0,000539505;0,000306424;0,000123167;44,34343;0;0
1;4524;439022,9966;16062,422;42592,75954;13;6;0;0,000305886;0,6481689;0,001362673;0,001470715;0,000543515;0,000306424;0,000184751;44,34343;0;0
1;4525;439094,8034;16134,22888;42592,76037;13;6;0;0,000305533;0,6534035;0,001368765;0,001470715;0,000547477;0,000306424;0,000123167;44,34343;0;0
1;4526;439164,8342;16204,25962;42592,76118;13;6;0;0,000305533;0,6586379;0,001374706;0,001470715;0,000551372;0,000306424;6,15716E-05;44,34343;0;0
1;4527;439232,3641;16271,78955;42592,76196;13;6;0;0,000305886;0,6638725;0,001380435;0,001470715;0,000555158;0,000306424;0,000123167;44,34343;0;0
1;4528;439299,8018;16339,2272;42592,76274;13;6;0;0,000305533;0,669107;0,001386156;0,001470715;0,000558969;0,000306424;0,000123167;44,34343;0;0
1;4529;439360,8384;16400,26387;42592,76345;13;6;0;0,000305533;0,6743416;0,001391333;0,001470715;0,000562446;0,000306424;0,000184751;44,34343;0;0
1;4530;439420,5931;16460,01859;42592,76413;13;6;0;0,000305533;0,679576;0,001396403;0,001470715;0,000565875;0,000306424;0,000184751;44,34343;0;0
1;4531;439481,1117;16520,53717;42592,76484;13;6;0;0,000305533;0,6848106;0,001401536;0,001470715;0,000569376;0,000306424;6,15835E-05;44,34343;0;0
1;4532;439537,9204;16577,34589;42592,7655;13;6;0;0,000305533;0,6900451;0,001406356;0,001470715;0,000572686;0,000306424;0,000123167;44,34343;0;0
1;4533;439597,1132;16636,53869;42592,76618;13;6;0;0,000305533;0,6952796;0,001411377;0,001470715;0,000576162;0,000306424;6,15835E-05;44,34343;0;0
1;4534;439650,9457;16690,37117;42592,76681;13;6;0;0,000305533;0,7005141;0,001415944;0,001470715;0,000579347;0,000306424;0,000184751;44,34343;0;0
1;4535;439704,2763;16743,70174;42592,76742;13;6;0;0,000305886;0,7057487;0,001420468;0,001470715;0,000582527;0,000306424;6,15835E-05;44,34343;0;0
1;4536;439753,5479;16792,97337;42592,76799;13;6;0;0,000305533;0,7109832;0,001424648;0,001470715;0,000585486;0,000306424;0,000184739;44,34343;0;0
1;4537;439802,3995;16841,82496;42592,76855;13;6;0;0,000305533;0,7162177;0,001428792;0,001470715;0,000588441;0,000306424;0,000184751;44,34343;0;0
1;4538;439852,1921;16891,6175;42592,76913;13;6;0;0,000305533;0,7214522;0,001433016;0,001470715;0,000591475;0,000306424;0,000123167;44,34343;0;0
1;4539;439899,3496;16938,77503;42592,76968;13;6;0;0,000305886;0,7266868;0,001437016;0,001470715;0,00059437;0,000306424;0,000184751;44,34343;0;0
1;4540;439944,2281;16983,65351;42592,7702;13;6;0;0,000305533;0,7319213;0,001440823;0,001470715;0,000597145;0,000306424;0,000184739;44,34343;0;0
1;4541;439989,9948;17029,42021;42592,77073;13;6;0;0,000305533;0,7371558;0,001444705;0,001470715;0,000599995;0,000306424;0,000184751;44,34343;0;0
1;4542;440032,031;17071,45647;42592,77122;13;6;0;0,000305533;0,7423903;0,001448271;0,001470715;0,000602632;0,000306424;0,000123167;44,34343;0;0
1;4543;440074,6707;17114,09615;42592,77171;13;6;0;0,000305533;0,7476248;0,001451889;0,001470715;0,000605325;0,000306424;0,000123155;44,34343;0;0
1;4544;440115,423;17154,8484;42592,77218;13;6;0;0,00030518;0,7528594;0,001455346;0,001470715;0,000607918;0,000306424;0,000123167;44,34343;0;0
1;4545;440152,9935;17192,4189;42592,77262;13;6;0;0,000305533;0,7580939;0,001458533;0,001470715;0,000610325;0,000306424;0,000123167;44,34343;0;0
1;4546;440190,8681;17230,2935;42592,77306;13;6;0;0,000305886;0,7633284;0,001461746;0,001470715;0,000612768;0,000306424;0,000246334;44,34343;0;0
1;4547;440228,1883;17267,61378;42592,77348;13;6;0;0,000305533;0,7685629;0,001464912;0,001470715;0,000615192;0,000306424;0,000123167;44,34343;0;0
1;4548;440264,0207;17303,44618;42592,7739;13;6;0;0,000305533;0,7737975;0,001467952;0,001470715;0,000617535;0,000306424;0,000246334;44,34343;0;0
1;4549;440298,1922;17337,61767;42592,77429;13;6;0;0,00030518;0,779032;0,00147085;0,001470715;0,000619785;0,000306424;0,000246334;44,34343;0;0
1;4550;440331,4346;17370,86009;42592,77468;13;6;0;0,000305533;0,7842665;0,001473671;0,001470715;0,000621988;0,000306424;0,000184739;44,34343;0;0
1;4551;440365,7789;17405,20435;42592,77508;13;6;0;0,000305533;0,789501;0,001476585;0,001470715;0,00062428;0,000306424;0,000184751;44,34343;0;0
1;4552;440397,0234;17436,44881;42592,77544;13;6;0;0,000305533;0,7947356;0,001479235;0,001470715;0,000626378;0,000306424;0,000246334;44,34343;0;0
1;4553;440428,8616;17468,28699;42592,77581;13;6;0;0,000305533;0,79997;0,001481936;0,001470715;0,000628531;0,000306424;0,000184739;44,34343;0;0
1;4554;440458,229;17497,65446;42592,77615;13;6;0;0,000305533;0,8052046;0,001484427;0,001470715;0,00063053;0,000306424;0,000246334;44,34343;0;0
1;4555;440487,9383;17527,3637;42592,77649;13;6;0;0,00030518;0,8104391;0,001486948;0,001470715;0,000632564;0,000306424;0,000184751;44,34343;0;0
1;4556;440515,1876;17554,61303;42592,77681;13;6;0;0,000305533;0,8156736;0,001489259;0,001470715;0,000634443;0,000306424;0,000184751;44,34343;0;0
1;4557;440542,5461;17581,9715;42592,77712;13;6;0;0,000305533;0,8209081;0,00149158;0,001470715;0,000636341;0,000306424;0,000184739;44,34343;0;0
1;4558;440569,6282;17609,05362;42592,77744;13;6;0;0,000305533;0,8261427;0,001493877;0,001470715;0,000638232;0,000306424;0,000307918;44,34343;0;0
1;4559;440595,5805;17635,00596;42592,77774;13;6;0;0,00030518;0,8313772;0,001496078;0,001470715;0,000640055;0,000306424;0,000184751;44,34343;0;0
1;4560;440620,1099;17659,53538;42592,77802;13;6;0;0,000305533;0,8366117;0,001498159;0,001470715;0,00064179;0,000306424;0,000246322;44,34343;0;0
1;4561;440644,298;17683,72347;42592,7783;13;6;0;0,00030518;0,8418462;0,001500211;0,001470715;0,000643511;0,000306424;0,000246334;44,34343;0;0
1;4562;440667,9453;17707,37076;42592,77858;13;6;0;0,000305886;0,8470808;0,001502217;0,001470715;0,000645205;0,000306424;0,000246334;44,34343;0;0
1;4563;440689,6556;17729,08101;42592,77883;13;6;0;0,000305533;0,8523153;0,001504059;0,001470715;0,000646769;0,000306424;0,000246334;44,34343;0;0
1;4564;440711,979;17751,40444;42592,77909;13;6;0;0,00030518;0,8575498;0,001505953;0,001470715;0,000648387;0,000306424;0,000184751;44,34343;0;0
1;4565;440732,9362;17772,36162;42592,77933;13;6;0;0,000305533;0,8627843;0,001507731;0,001470715;0,000649916;0,000306424;0,000246334;44,34343;0;0
1;4566;440752,9013;17792,32671;42592,77956;13;6;0;0,000305533;0,8680189;0,001509424;0,001470715;0,000651381;0,000306424;0,000246334;44,34343;0;0
1;4567;440772,7446;17812,17005;42592,77979;13;6;0;0,000305533;0,8732533;0,001511108;0,001470715;0,000652846;0,000306424;0,000246322;44,34343;0;0
1;4568;440792,0227;17831,44816;42592,78001;13;6;0;0,000305533;0,8784879;0,001512743;0,001470715;0,000654278;0,000306424;0,000246334;44,34343;0;0
1;4569;440809,8221;17849,2475;42592,78022;13;6;0;0,000305533;0,8837224;0,001514253;0,001470715;0,000655608;0,000306424;0,000246334;44,34343;0;0
1;4570;440827,3751;17866,80059;42592,78042;13;6;0;0,000305533;0,8889569;0,001515742;0,001470715;0,000656927;0,000306424;0,000307906;44,34343;0;0
1;4571;440844,2194;17883,64481;42592,78061;13;6;0;0,000305533;0,8941914;0,001517171;0,001470715;0,000658201;0,000306424;0,000307906;44,34343;0;0
1;4572;440860,7057;17900,13116;42592,78081;13;6;0;0,00030518;0,899426;0,00151857;0,001470715;0,000659455;0,000306424;0,000307918;44,34343;0;0
1;4573;440875,7008;17915,12625;42592,78098;13;6;0;0,000305886;0,9046605;0,001519842;0,001470715;0,000660602;0,000306424;0,000307918;44,34343;0;0
1;4574;440891,4989;17930,92434;42592,78116;13;6;0;0,000305533;0,909895;0,001521182;0,001470715;0,000661817;0,000306424;0,000307906;44,34343;0;0
1;4575;440906,1411;17945,56657;42592,78133;13;6;0;0,000305533;0,9151295;0,001522424;0,001470715;0,000662951;0,000306424;0,000307918;44,34343;0;0
1;4576;440919,5733;17958,9987;42592,78149;13;6;0;0,000305886;0,9203641;0,001523564;0,001470715;0,000663996;0,000306424;0,000369501;44,34343;0;0
1;4577;440933,9825;17973,40796;42592,78166;13;6;0;0,000305533;0,9255986;0,001524786;0,001470715;0,000665124;0,000306424;0,000307906;44,34343;0;0
1;4578;440946,6965;17986,12193;42592,78181;13;6;0;0,000305533;0,9308331;0,001525865;0,001470715;0,000666125;0,000306424;0,000307918;44,34343;0;0
1;4579;440958,7018;17998,1272;42592,78194;13;6;0;0,000305533;0,9360676;0,001526883;0,001470715;0,000667075;0,000306424;0,000431085;44,34343;0;0
1;4580;440971,5297;18010,95516;42592,78208;13;6;0;0,000305886;0,9413022;0,001527972;0,001470715;0,000668096;0,000306424;0,000369501;44,34343;0;0
1;4581;440983,0129;18022,43838;42592,78222;13;6;0;0,000305533;0,9465367;0,001528946;0,001470715;0,000669015;0,000306424;0,000431073;44,34343;0;0
1;4582;440994,0531;18033,4785;42592,78235;13;6;0;0,00030518;0,9517712;0,001529882;0,001470715;0,000669904;0,000306424;0,000431085;44,34343;0;0
1;4583;441005,3003;18044,72572;42592,78248;13;6;0;0,000305533;0,9570057;0,001530836;0,001470715;0,000670814;0,000306424;0,000307918;44,34343;0;0
1;4584;441015,5794;18055,00489;42592,7826;13;6;0;0,000305533;0,9622402;0,001531709;0,001470715;0,000671651;0,000306424;0,000369489;44,34343;0;0
1;4585;441025,3434;18064,76886;42592,78271;13;6;0;0,000305533;0,9674748;0,001532537;0,001470715;0,00067245;0,000306424;0,000369501;44,34343;0;0
1;4586;441035,2167;18074,64211;42592,78282;13;6;0;0,000305533;0,9727093;0,001533374;0,001470715;0,000673262;0,000306424;0,000369501;44,34343;0;0
1;4587;441044,4566;18083,88202;42592,78293;13;6;0;0,000305533;0,9779438;0,001534158;0,001470715;0,000674026;0,000306424;0,000431073;44,34343;0;0
1;4588;441053,2528;18092,67824;42592,78303;13;6;0;0,000305533;0,9831783;0,001534905;0,001470715;0,000674758;0,000306424;0,000492656;44,34343;0;0
1;4589;441061,7709;18101,19636;42592,78314;13;6;0;0,000305533;0,9884129;0,001535627;0,001470715;0,00067547;0,000306424;0,000431085;44,34343;0;0
1;4590;441070,2538;18109,67927;42592,78323;13;6;0;0,00030518;0,9936474;0,001536347;0,001470715;0,000676183;0,000306424;0,000431085;44,34343;0;0
1;4591;441077,854;18117,27944;42592,78332;13;6;0;0,000305533;0,9988819;0,001536992;0,001470715;0,000676825;0,000306424;0,00055424;44,34343;0;0
1;4592;441079,811;18119,23647;42592,78334;13;6;0;0,000305886;1,000113;0,001537158;0,001470715;0,000676991;0,000306424;0,000492644;44,34343;0;0
1;4593;441079,8218;0,024030928;42592,78334;14;6;0;6,62889E-07;0,9921078;0,001537158;0,001470715;0,000676991;0,000306424;0;13,40703;0;0
1;4594;441079,8253;0,013048233;42592,78334;15;6;0;0;0,9850258;0,001537158;0,001470715;0,000676991;0,000306424;-0,000800574;13,40703;0;0
1;4595;441080,2172;0,404992968;42592,78334;15;6;0;0;0,9794834;0,001537158;0,001470715;0,000676991;0,000306424;-0,001909065;13,40703;0;0
1;4596;441080,9404;1,128195539;42592,78336;15;6;0;0;0,9742488;0,001537158;0,001470715;0,000676991;0,000306424;-0,002955973;13,40703;0;0
1;4597;441082,0593;2,247069445;42592,78337;15;6;0;0;0,9690143;0,001537158;0,001470715;0,000676991;0,000306424;-0,004002869;13,40703;0;0
1;4598;441083,7843;3,972046573;42592,78339;15;6;0;0;0,9637798;0,001537158;0,001470715;0,000676991;0,000306424;-0,003387046;13,40703;0;0
1;4599;441085,9353;6,123123607;42592,78341;15;6;0;0;0,9585453;0,001537158;0,001470715;0,000676991;0,000306424;-0,001909065;13,40703;0;0
1;4600;441088,4604;8,648140216;42592,78345;15;6;0;0;0,9533108;0,001537158;0,001470715;0,000676991;0,000306424;-0,001477981;13,40703;0;0
1;4601;441091,3834;11,57115902;42592,78348;15;6;0;0;0,9480762;0,001537158;0,001470715;0,000676991;0,000306424;-0,001231647;13,40703;0;0
1;4602;441095,4144;15,60218917;42592,78353;15;6;0;0;0,9425338;0,001537158;0,001470715;0,000676991;0,000306424;-0,001108491;13,40703;0;0
1;4603;441099,7076;19,89539379;42592,78358;15;6;0;0;0,9372993;0,001537158;0,001470715;0,000676991;0,000306424;-0,000862157;13,40703;0;0
1;4604;441104,5845;24,77228588;42592,78363;15;6;0;0;0,9320648;0,001537158;0,001470715;0,000676991;0,000306424;-0,000800574;13,40703;0;0
1;4605;441110,2637;30,45149669;42592,78369;15;6;0;0;0,9268302;0,001537158;0,001470715;0,000676991;0,000306424;-0,000677407;13,40703;0;0
1;4606;441116,3846;36,57243131;42592,78377;15;6;0;0;0,9215957;0,001537158;0,001470715;0,000676991;0,000306424;-0,000615835;13,40703;0;0
1;4607;441123,4588;43,6466168;42592,78385;15;6;0;0;0,9163612;0,001537158;0,001470715;0,000676991;0,000306424;-0,000615823;13,40703;0;0
1;4608;441131,6249;51,81265396;42592,78395;15;6;0;0;0,9111267;0,001537158;0,001470715;0,000676991;0,000306424;-0,000492656;13,40703;0;0
1;4609;441139,9761;60,163869;42592,78404;15;6;0;0;0,9058921;0,001537158;0,001470715;0,000676991;0,000306424;-0,000554252;13,40703;0;0
1;4610;441150,4152;70,60297488;42592,78417;15;6;0;0;0,9006577;0,001537158;0,001470715;0,000676991;0,000306424;-0,000369489;13,40703;0;0
1;4611;441161,2182;81,40594771;42592,78428;15;6;0;0;0,8954231;0,001537158;0,001470715;0,000676991;0,000306424;-0,000369489;13,40703;0;0
1;4612;441173,3023;93,49007724;42592,78442;15;6;0;0;0,8901886;0,001537158;0,001470715;0,000676991;0,000306424;-0,000307918;13,40703;0;0
1;4613;441187,6236;107,8113835;42592,78459;15;6;0;0;0,884954;0,001537158;0,001470715;0,000676991;0,000306424;-0,000307918;13,40703;0;0
1;4614;441202,9738;123,1615614;42592,78477;15;6;0;0;0,8797196;0,001537158;0,001470715;0,000676991;0,000306424;-0,000307906;13,40703;0;0
1;4615;441219,5739;139,76164;42592,78497;15;6;0;0;0,874485;0,001537158;0,001470715;0,000676991;0,000306424;-0,000246334;13,40703;0;0
1;4616;441239,496;159,6838248;42592,7852;15;6;0;0;0,8692505;0,001537158;0,001470715;0,000676991;0,000306424;-0,000246334;13,40703;0;0
1;4617;441261,0522;181,2400382;42592,78544;15;6;0;0;0,864016;0,001537158;0,001470715;0,000676991;0,000306424;-0,000246322;13,40703;0;0
1;4618;441284,0996;204,2873693;42592,78571;15;6;0;0;0,8587815;0,001537158;0,001470715;0,000676991;0,000306424;-0,000246334;13,40703;0;0
1;4619;441311,5379;231,725672;42592,78603;15;6;0;0;0,8535469;0,001537158;0,001470715;0,000676991;0,000306424;-0,000184751;13,40703;0;0
1;4620;441342,2234;262,4112056;42592,78638;15;6;0;0;0,8483124;0,001537158;0,001470715;0,000676991;0,000306424;-0,000184739;13,40703;0;0
1;4621;441376,2926;296,4804242;42592,78677;15;6;0;0;0,8430779;0,001537158;0,001470715;0,000676991;0,000306424;-0,000123167;13,40703;0;0
1;4622;441414,333;334,520824;42592,78722;15;6;0;0;0,8378434;0,001537158;0,001470715;0,000676991;0,000306424;-0,000184751;13,40703;0;0
1;4623;441457,9786;378,1663707;42592,78772;15;6;0;0;0,8326088;0,001537158;0,001470715;0,000676991;0,000306424;-0,000184751;13,40703;0;0
1;4624;441507,3391;427,5268715;42592,7883;15;6;0;0;0,8273743;0,001537158;0,001470715;0,000676991;0,000306424;-0,000184739;13,40703;0;0
1;4625;441564,6127;484,800527;42592,78896;15;6;0;0;0,8221398;0,001537158;0,001470715;0,000676991;0,000306424;-6,15835E-05;13,40703;0;0
1;4626;441624,6234;544,8112211;42592,78965;15;6;0;0;0,8175211;0,001537158;0,001470715;0,000676991;0,000306424;0;13,40703;0;0
1;4627;441684,6373;604,825087;42592,79035;15;6;0;0;0,8132103;0,001537158;0,001470715;0,000676991;0,000306424;-6,15835E-05;13,40703;0;0
1;4628;441744,6388;664,8266077;42592,79104;15;6;0;0;0,8088995;0,001537158;0,001470715;0,000676991;0,000306424;-6,15835E-05;13,40703;0;0
1;4629;441804,6546;724,8424007;42592,79174;15;6;0;0;0,8058204;0,001537158;0,001470715;0,000676991;0,000306424;-6,15835E-05;13,40703;0;0
1;4630;441864,6652;784,8530073;42592,79243;15;6;0;0;0,8024334;0,001537158;0,001470715;0,000676991;0,000306424;0;13,40703;0;0
1;4631;441924,6668;844,8546339;42592,79313;15;6;0;0;0,7993543;0,001537158;0,001470715;0,000676991;0,000306424;0;13,40703;0;0
1;4632;441979,8185;900,0062808;42592,79376;15;6;0;0;0,796583;0,001537158;0,001470715;0,000676991;0,000306424;-6,15835E-05;13,40703;0;0
1;4633;441979,828;2,11293E-06;42592,79376;10;7;0;-0,0003035;0,7870377;0;1,78E-13;0;1,4E-13;0;13,40703;0;0
1;4634;441980,0648;0,23688604;42592,79376;10;7;0;-0,000304207;0,7818032;0;2,00135E-08;0;1,56912E-08;-0,001046908;13,40703;0;0
1;4635;441980,6569;0,828961234;42592,79377;10;7;0;-0,00030456;0,7765687;0;7,00651E-08;0;5,46877E-08;-0,002093816;13,40703;0;0
1;4636;441981,6149;1,786981589;42592,79378;10;7;0;-0,00030456;0,7710263;0;1,51059E-07;0;1,17374E-07;-0,003202295;13,40703;0;0
1;4637;441982,7031;2,875108778;42592,7938;10;7;0;-0,00030456;0,7657917;0;2,43048E-07;0;1,88079E-07;-0,004249203;13,40703;0;0
1;4638;441983,9459;4,117991608;42592,79381;10;7;0;-0,000304207;0,7605572;0;3,4812E-07;0;2,68287E-07;-0,003387046;13,40703;0;0
1;4639;441985,3421;5,514125373;42592,79383;10;7;0;-0,000304207;0,7553227;0;4,66161E-07;0;3,57769E-07;-0,002894378;13,40703;0;0
1;4640;441986,735;6,907031189;42592,79384;10;7;0;-0,000304207;0,7500882;0;5,8392E-07;0;4,46421E-07;-0,002648056;13,40703;0;0
1;4641;441988,261;8,433082529;42592,79387;10;7;0;-0,00030456;0,7448536;0;7,12937E-07;0;5,42897E-07;-0,002463305;13,40703;0;0
1;4642;441990,0209;10,19298816;42592,79388;10;7;0;-0,000304207;0,7396191;0;8,61745E-07;0;6,53381E-07;-0,002216983;13,40703;0;0
1;4643;441991,739;11,91106145;42592,7939;10;7;0;-0,00030456;0,7343846;0;1,007E-06;0;7,60462E-07;-0,002093804;13,40703;0;0
1;4644;441993,6991;13,87110267;42592,79392;10;7;0;-0,00030456;0,7291501;0;1,17274E-06;0;8,81779E-07;-0,001909065;13,40703;0;0
1;4645;441995,6261;15,79819067;42592,79395;10;7;0;-0,00030456;0,7239155;0;1,33567E-06;0;1,00018E-06;-0,001847482;13,40703;0;0
1;4646;441997,7891;17,96114296;42592,79397;10;7;0;-0,000304207;0,718681;0;1,51855E-06;0;1,13211E-06;-0,001785886;13,40703;0;0
1;4647;441999,8693;20,04134395;42592,79399;10;7;0;-0,00030456;0,7134465;0;1,69446E-06;0;1,25808E-06;-0,001785898;13,40703;0;0
1;4648;442002,1012;22,27321813;42592,79403;10;7;0;-0,00030456;0,708212;0;1,88317E-06;0;1,39228E-06;-0,001662731;13,40703;0;0
1;4649;442004,6232;24,79526457;42592,79405;10;7;0;-0,000304207;0,7029774;0;2,09641E-06;0;1,5428E-06;-0,001477993;13,40703;0;0
1;4650;442007,1464;27,31842904;42592,79409;10;7;0;-0,000304207;0,6977429;0;2,30972E-06;0;1,69223E-06;-0,001477981;13,40703;0;0
1;4651;442009,7372;29,90928961;42592,79411;10;7;0;-0,00030456;0,6925084;0;2,52868E-06;0;1,84448E-06;-0,001477981;13,40703;0;0
1;4652;442012,5773;32,74931202;42592,79414;10;7;0;-0,00030456;0,6872739;0;2,76892E-06;0;2,01025E-06;-0,001416409;13,40703;0;0
1;4653;442015,4173;35,58931148;42592,79418;10;7;0;-0,00030456;0,6820394;0;3,00912E-06;0;2,17472E-06;-0,001231647;13,40703;0;0
1;4654;442018,3854;38,55739934;42592,79421;10;7;0;-0,000304207;0,6768048;0;3,2601E-06;0;2,34527E-06;-0,00129323;13,40703;0;0
1;4655;442021,4234;41,59548274;42592,79425;10;7;0;-0,000304207;0,6715703;0;3,51706E-06;0;2,51855E-06;-0,001231659;13,40703;0;0
1;4656;442024,6225;44,79450029;42592,79428;10;7;0;-0,00030456;0,6663358;0;3,78743E-06;0;2,69949E-06;-0,001108479;13,40703;0;0
1;4657;442028,1045;48,27651037;42592,79433;10;7;0;-0,000304207;0,6611013;0;4,08186E-06;0;2,89496E-06;-0,001108479;13,40703;0;0
1;4658;442031,5335;51,70552552;42592,79436;10;7;0;-0,00030456;0,6558667;0;4,37176E-06;0;3,0859E-06;-0,001108491;13,40703;0;0
1;4659;442035,2205;55,39256624;42592,79441;10;7;0;-0,00030456;0,6506322;0;4,68352E-06;0;3,28962E-06;-0,001046908;13,40703;0;0
1;4660;442038,8616;59,03366226;42592,79444;10;7;0;-0,00030456;0,6453977;0;4,99139E-06;0;3,4892E-06;-0,001046896;13,40703;0;0
1;4661;442042,8206;62,99267418;42592,79449;10;7;0;-0,00030456;0,6401632;0;5,32615E-06;0;3,70449E-06;-0,000923741;13,40703;0;0
1;4662;442047,0167;67,18872518;42592,79454;10;7;0;-0,00030456;0,6349286;0;5,68093E-06;0;3,93078E-06;-0,000923741;13,40703;0;0
1;4663;442050,9427;71,11477634;42592,79458;10;7;0;-0,000303854;0,6293862;0;6,01285E-06;0;4,14079E-06;-0,000985313;13,40703;0;0
1;4664;442055,8547;76,02678468;42592,79464;10;7;0;-0,00030456;0,6241517;0;6,42801E-06;0;4,4012E-06;-0,000923741;13,40703;0;0
1;4665;442060,4988;80,67088316;42592,7947;10;7;0;-0,00030456;0,6189172;0;6,82061E-06;0;4,6453E-06;-0,000800574;13,40703;0;0
1;4666;442065,0928;85,26489199;42592,79476;10;7;0;-0,00030456;0,6136827;0;7,20893E-06;0;4,88476E-06;-0,000923729;13,40703;0;0
1;4667;442070,2939;90,46597145;42592,79481;10;7;0;-0,000304207;0,6084481;0;7,64864E-06;0;5,15358E-06;-0,000800574;13,40703;0;0
1;4668;442075,425;95,59701763;42592,79487;10;7;0;-0,00030456;0,6032136;0;8,08247E-06;0;5,41652E-06;-0,000800574;13,40703;0;0
1;4669;442080,9;101,0720991;42592,79493;10;7;0;-0,000304914;0,5979791;0;8,54534E-06;0;5,6946E-06;-0,000677419;13,40703;0;0
1;4670;442086,4141;106,5861756;42592,795;10;7;0;-0,00030456;0,5927446;0;9,01156E-06;0;5,97224E-06;-0,000677407;13,40703;0;0
